id,gender,idg,condtn,wave,round,position,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,race,imprace,imprelig,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,satis_2,length,numdat_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,you_call,them_cal,date_3,num_in_3,attr1_3,sinc1_3,intel1_3,fun1_3,amb1_3,shar1_3,attr3_3,sinc3_3,intel3_3,fun3_3,amb3_3,lawyer_c,academic_c,psychologist_c,doctor/med_c,engineer_c,creative_art/entertain_c,business/entrepreur,real_estate_c,international/human_affairs_c,undecided,speech_pathology_c,undecided,politics_c,sports/athletics_c,other_c,journalism_c,architecture_c,other,law,math,social science/psych,med/biotech,engineering,english/journalism,"history, religion, philosophy","business, econ, finance",education,"bio, chem, physics",social work,undecided,"poli-sci, inter affairs",film,fine arts,languages,architect,other,field_not_submitted,black,caucasian,latino,asian,other,black_o,caucasian_o,latino_o,asian_o,other_o,iid
15.0,0.0,29.0,2.0,2.0,16.0,17.0,8.5,8.5,47.5,0.3125,0.05562500000000001,0.625,25.4375,2.375,25.9375,20.0,22.5,18.4375,5.625,8.75,0.6875,7.3125,6.533333333333333,7.866666666666666,5.571428571428571,7.2,5.214285714285714,6.2,4.333333333333333,2.0,25.0,2.0,2.0,9.0,7.0,1.0,6.0,3.0,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,20.0,23.0,23.0,22.0,7.0,5.0,40.0,10.0,15.0,15.0,10.0,10.0,8.0,9.0,9.0,9.0,7.0,0.5,6.4375,7.9375,8.1875,7.625,7.4375,7.6875,7.3125,7.4375,2.0,10.0,6.0,1.0,2.0,25.0,15.0,20.0,25.0,8.0,7.0,8.0,9.0,9.0,8.0,8.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,0.625,0.0,0.25,0.0,35
16.0,0.0,31.0,2.0,2.0,16.0,6.0,8.5,8.5,47.5,0.125,0.11875,0.625,25.4375,2.375,25.9375,20.0,22.5,18.4375,5.625,8.75,0.5,6.25,7.0,7.133333333333334,6.066666666666666,7.133333333333334,5.230769230769231,6.066666666666666,5.333333333333333,2.0,26.0,2.0,2.0,7.0,8.0,2.0,5.0,2.0,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,6.0,8.0,20.0,25.0,20.0,15.0,15.0,5.0,40.0,5.0,10.0,30.0,5.0,10.0,8.0,7.0,8.0,8.0,6.0,0.1875,2.9375,3.5,4.6875,2.9375,4.9375,3.0,3.375,5.0625,1.8666666666666667,0.0,3.0,1.0,3.0,40.0,10.0,20.0,20.0,5.0,5.0,8.0,7.0,7.0,8.0,7.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,0.625,0.0,0.25,0.0,36
17.0,0.0,33.0,2.0,2.0,16.0,11.0,8.5,8.5,47.5,0.125,0.10499999999999998,0.625,25.4375,2.375,25.9375,20.0,22.5,18.4375,5.625,8.75,0.1875,4.933333333333334,6.866666666666666,7.4,5.666666666666667,6.4,5.0,5.666666666666667,4.6,1.9333333333333333,27.0,3.0,2.0,5.0,8.0,2.0,6.0,2.0,7.0,6.0,4.0,6.0,10.0,9.0,8.0,7.0,6.0,7.0,5.0,6.0,10.0,7.0,8.0,7.0,4.0,9.0,7.0,3.0,10.0,10.0,30.0,25.0,10.0,15.0,30.0,10.0,15.0,20.0,10.0,15.0,7.0,8.0,7.0,9.0,5.0,0.5625,5.0625,5.0,6.4375,5.375,5.0625,4.375,4.625,4.375,1.9375,6.0,6.0,1.0,2.0,20.0,10.0,20.0,25.0,10.0,15.0,6.0,6.0,9.0,6.0,4.0,0.0,0.0,0.0,,20.0,10.0,25.0,20.0,10.0,15.0,5.0,6.0,9.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,0.625,0.0,0.25,0.0,37
19.0,0.0,34.0,2.0,2.0,16.0,14.0,8.5,8.5,47.5,0.1875,-0.046874999999999986,0.125,25.4375,2.375,25.9375,20.0,22.5,18.4375,5.625,8.75,0.4375,6.533333333333333,7.533333333333333,7.733333333333333,7.6,7.714285714285714,6.0,6.8,5.133333333333334,1.8125,23.0,1.0,1.0,8.0,1.0,1.0,4.0,3.0,1.0,7.0,2.0,7.0,10.0,2.0,2.0,7.0,4.0,7.0,2.0,8.0,8.0,10.0,10.0,10.0,10.0,2.0,2.0,12.0,50.0,10.0,20.0,10.0,10.0,0.0,70.0,5.0,5.0,15.0,0.0,5.0,8.0,2.0,7.0,8.0,8.0,0.25,5.6875,7.5,8.375,5.625,7.4375,4.125,5.8125,2.0625,1.8125,3.0,2.0,1.0,2.0,50.0,20.0,10.0,5.0,5.0,10.0,8.0,2.0,8.0,2.0,6.0,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.125,0.625,0.0,0.25,0.0,38
20.0,0.0,35.0,2.0,2.0,16.0,16.0,8.5,8.5,47.5,0.0625,0.045000000000000005,0.0,25.4375,2.375,25.9375,20.0,22.5,18.4375,5.625,8.75,0.125,4.333333333333333,7.333333333333333,6.866666666666666,7.266666666666667,6.2,5.357142857142857,6.066666666666666,4.533333333333333,1.9375,24.0,1.0,3.0,6.0,4.0,5.0,6.0,4.0,1.0,3.0,2.0,4.0,10.0,10.0,8.0,7.0,1.0,5.0,10.0,9.0,9.0,10.0,9.0,9.0,10.0,1.0,2.0,5.0,20.0,20.0,20.0,15.0,15.0,10.0,55.0,5.0,10.0,15.0,5.0,10.0,6.0,9.0,6.0,8.0,7.0,0.5,5.25,6.5,8.0625,6.375,6.9375,4.5,5.71875,3.625,1.9333333333333333,3.0,4.0,1.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,6.0,10.0,8.0,6.0,7.0,0.0,0.0,0.0,,20.0,20.0,30.0,10.0,10.0,10.0,7.0,10.0,9.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.125,0.625,0.0,0.25,0.0,39
1.0,1.0,2.0,2.0,2.0,19.0,10.0,10.0,10.105263157894736,30.0,0.0,-0.062222222222222213,0.21052631578947367,24.42105263157895,2.4210526315789473,22.444444444444443,16.27777777777778,24.11111111111111,14.88888888888889,12.666666666666666,9.61111111111111,0.21052631578947367,4.105263157894737,6.631578947368421,6.473684210526316,5.947368421052632,6.0,4.8,5.2631578947368425,4.2631578947368425,1.9473684210526316,25.0,8.0,4.0,9.0,6.0,2.0,7.0,7.0,15.0,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,3.0,2.0,25.0,20.0,25.0,20.0,10.0,0.0,40.0,0.0,30.0,20.0,10.0,0.0,3.0,10.0,8.0,9.0,5.0,0.0,6.052631578947368,8.0,7.578947368421052,7.315789473684211,6.526315789473684,4.052631578947368,3.210526315789474,1.3333333333333333,2.0,0.0,2.0,1.0,2.0,20.0,30.0,30.0,20.0,0.0,0.0,4.0,10.0,8.0,7.0,6.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10526315789473684,0.5789473684210527,0.10526315789473684,0.21052631578947367,0.0,40
2.0,1.0,4.0,2.0,2.0,19.0,10.0,10.0,10.105263157894736,30.0,0.0,-0.18944444444444447,0.21052631578947367,24.42105263157895,2.4210526315789473,22.444444444444443,16.27777777777778,24.11111111111111,14.88888888888889,12.666666666666666,9.61111111111111,0.0,3.6842105263157894,6.473684210526316,6.666666666666667,4.0,6.631578947368421,3.642857142857143,4.666666666666667,3.8333333333333335,2.0,30.0,1.0,4.0,1.0,1.0,2.0,6.0,5.0,1.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,10.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,7.0,3.0,30.0,20.0,10.0,30.0,0.0,10.0,40.0,30.0,0.0,30.0,0.0,0.0,5.0,7.0,5.0,8.0,5.0,0.3157894736842105,7.105263157894737,6.842105263157895,7.105263157894737,7.105263157894737,6.842105263157895,8.0,6.428571428571429,1.0,2.0,,5.0,3.0,3.0,50.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10526315789473684,0.5789473684210527,0.10526315789473684,0.21052631578947367,0.0,41
3.0,1.0,6.0,2.0,2.0,19.0,10.0,10.0,10.105263157894736,30.0,0.0,0.3244444444444444,0.21052631578947367,24.42105263157895,2.4210526315789473,22.444444444444443,16.27777777777778,24.11111111111111,14.88888888888889,12.666666666666666,9.61111111111111,0.21052631578947367,4.947368421052632,6.052631578947368,6.888888888888889,5.7368421052631575,6.777777777777778,4.8,5.473684210526316,3.8421052631578947,2.0,23.0,5.0,4.0,1.0,6.0,2.0,7.0,4.0,5.0,1.0,1.0,7.0,5.0,3.0,3.0,3.0,1.0,1.0,9.0,8.0,5.0,7.0,2.0,5.0,2.0,1.0,6.0,3.0,20.0,25.0,20.0,15.0,10.0,10.0,25.0,10.0,10.0,30.0,5.0,20.0,6.0,9.0,6.0,8.0,4.0,0.21052631578947367,5.368421052631579,8.421052631578947,8.105263157894736,6.684210526315789,7.684210526315789,3.375,5.631578947368421,3.6842105263157894,2.0,1.0,8.0,3.0,3.0,30.0,30.0,10.0,15.0,10.0,5.0,7.0,9.0,8.0,6.0,6.0,0.0,0.0,0.0,,15.0,30.0,15.0,15.0,10.0,15.0,7.0,9.0,8.0,7.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10526315789473684,0.5789473684210527,0.10526315789473684,0.21052631578947367,0.0,42
4.0,1.0,8.0,2.0,2.0,19.0,10.0,10.0,10.105263157894736,30.0,0.05263157894736842,-0.07111111111111111,0.5789473684210527,24.42105263157895,2.4210526315789473,22.444444444444443,16.27777777777778,24.11111111111111,14.88888888888889,12.666666666666666,9.61111111111111,0.15789473684210525,4.2631578947368425,6.368421052631579,6.947368421052632,4.631578947368421,6.333333333333333,3.9375,4.842105263157895,4.078947368421052,1.9444444444444444,24.0,8.0,2.0,1.0,1.0,6.0,6.0,3.0,2.0,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,1.0,25.0,35.0,30.0,10.0,0.0,0.0,20.0,25.0,20.0,20.0,5.0,10.0,3.0,8.0,3.0,7.0,2.0,0.3684210526315789,5.0,5.2631578947368425,6.105263157894737,4.526315789473684,5.578947368421052,3.0,5.157894736842105,2.4210526315789473,1.9473684210526316,0.0,5.0,1.0,2.0,40.0,30.0,5.0,20.0,5.0,0.0,4.0,7.0,6.0,3.0,2.0,0.0,0.0,0.0,,30.0,30.0,30.0,10.0,0.0,0.0,3.0,8.0,5.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10526315789473684,0.5789473684210527,0.10526315789473684,0.21052631578947367,0.0,43
5.0,1.0,10.0,2.0,2.0,19.0,10.0,10.0,10.105263157894736,30.0,0.21052631578947367,-0.015555555555555552,0.5789473684210527,24.42105263157895,2.4210526315789473,22.444444444444443,16.27777777777778,24.11111111111111,14.88888888888889,12.666666666666666,9.61111111111111,0.21052631578947367,4.894736842105263,6.631578947368421,6.7894736842105265,4.611111111111111,5.894736842105263,4.157894736842105,5.0,4.2631578947368425,1.9444444444444444,24.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,9.0,1.0,8.0,7.0,8.0,8.0,10.0,6.0,7.0,8.0,1.0,7.0,3.0,8.0,1.0,6.0,8.0,7.0,5.0,25.0,15.0,25.0,25.0,15.0,15.0,50.0,5.0,15.0,20.0,5.0,5.0,7.0,9.0,8.0,9.0,9.0,1.0,7.0,6.526315789473684,6.7894736842105265,6.5,6.578947368421052,6.157894736842105,7.368421052631579,6.473684210526316,1.9473684210526316,3.0,7.0,1.0,2.0,60.0,5.0,10.0,10.0,5.0,10.0,6.0,9.0,8.0,7.0,9.0,1.0,0.0,0.0,,20.0,15.0,20.0,15.0,20.0,10.0,7.0,8.0,9.0,8.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10526315789473684,0.5789473684210527,0.10526315789473684,0.21052631578947367,0.0,44
6.0,1.0,12.0,2.0,2.0,19.0,10.0,10.0,10.105263157894736,30.0,0.21052631578947367,-0.13055555555555554,0.5789473684210527,24.42105263157895,2.4210526315789473,22.444444444444443,16.27777777777778,24.11111111111111,14.88888888888889,12.666666666666666,9.61111111111111,0.21052631578947367,5.2105263157894735,6.2105263157894735,6.894736842105263,3.7777777777777777,6.526315789473684,4.055555555555555,5.052631578947368,3.6842105263157894,2.0,28.0,8.0,2.0,6.0,6.0,2.0,6.0,3.0,7.0,9.0,7.0,3.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,3.0,7.0,7.0,25.0,15.0,25.0,15.0,0.0,20.0,20.0,20.0,20.0,10.0,10.0,20.0,7.0,8.0,6.0,8.0,7.0,0.8947368421052632,7.0,6.894736842105263,6.894736842105263,6.578947368421052,6.526315789473684,6.105263157894737,6.842105263157895,6.7894736842105265,2.0,9.0,7.0,3.0,3.0,25.0,25.0,0.0,25.0,0.0,25.0,7.0,8.0,8.0,6.0,7.0,0.0,0.0,0.0,,30.0,20.0,20.0,10.0,10.0,10.0,7.0,7.0,10.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10526315789473684,0.5789473684210527,0.10526315789473684,0.21052631578947367,0.0,45
7.0,1.0,14.0,2.0,2.0,19.0,10.0,10.0,10.105263157894736,30.0,0.21052631578947367,-0.07666666666666667,0.5789473684210527,24.42105263157895,2.4210526315789473,22.444444444444443,16.27777777777778,24.11111111111111,14.88888888888889,12.666666666666666,9.61111111111111,0.47368421052631576,7.631578947368421,6.7894736842105265,7.315789473684211,6.777777777777778,6.294117647058823,5.625,6.7631578947368425,4.921052631578948,2.0,26.0,8.0,2.0,2.0,3.0,2.0,6.0,2.0,7.0,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,7.0,8.0,20.0,35.0,20.0,10.0,10.0,5.0,20.0,20.0,20.0,25.0,5.0,10.0,7.0,8.0,5.0,7.0,7.0,0.47368421052631576,7.157894736842105,7.7368421052631575,7.684210526315789,7.7894736842105265,7.7894736842105265,7.526315789473684,7.7631578947368425,5.578947368421052,1.9444444444444444,4.0,8.0,3.0,2.0,75.0,5.0,5.0,5.0,5.0,5.0,8.0,7.0,7.0,8.0,7.0,1.0,0.0,0.0,,70.0,10.0,10.0,10.0,0.0,0.0,8.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10526315789473684,0.5789473684210527,0.10526315789473684,0.21052631578947367,0.0,46
8.0,1.0,16.0,2.0,2.0,19.0,10.0,10.0,10.105263157894736,30.0,0.05263157894736842,0.010555555555555554,0.5789473684210527,24.42105263157895,2.4210526315789473,22.444444444444443,16.27777777777778,24.11111111111111,14.88888888888889,12.666666666666666,9.61111111111111,0.05263157894736842,4.052631578947368,5.842105263157895,6.473684210526316,5.631578947368421,5.947368421052632,4.611111111111111,5.2631578947368425,4.368421052631579,1.9473684210526316,30.0,8.0,2.0,2.0,2.0,1.0,6.0,1.0,2.0,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,8.0,6.0,20.0,20.0,25.0,25.0,5.0,5.0,25.0,20.0,20.0,15.0,15.0,5.0,8.0,7.0,9.0,9.0,3.0,0.8421052631578947,5.9411764705882355,5.7894736842105265,6.2631578947368425,5.2105263157894735,6.052631578947368,4.368421052631579,5.7368421052631575,5.2105263157894735,2.0,5.0,5.0,3.0,2.0,30.0,20.0,20.0,20.0,0.0,10.0,8.0,7.0,7.0,7.0,9.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10526315789473684,0.5789473684210527,0.10526315789473684,0.21052631578947367,0.0,47
9.0,1.0,18.0,2.0,2.0,19.0,10.0,10.0,10.105263157894736,30.0,0.05263157894736842,0.3305555555555556,0.5789473684210527,24.42105263157895,2.4210526315789473,22.444444444444443,16.27777777777778,24.11111111111111,14.88888888888889,12.666666666666666,9.61111111111111,0.42105263157894735,6.7368421052631575,6.2631578947368425,5.894736842105263,6.7894736842105265,5.631578947368421,5.111111111111111,6.157894736842105,4.473684210526316,2.0,22.0,12.0,2.0,9.0,2.0,1.0,5.0,2.0,6.0,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,6.0,5.0,30.0,15.0,25.0,25.0,5.0,0.0,30.0,15.0,25.0,25.0,5.0,0.0,7.0,9.0,6.0,7.0,6.0,0.2631578947368421,5.842105263157895,7.105263157894737,6.631578947368421,5.842105263157895,5.9,3.9444444444444446,5.631578947368421,4.2631578947368425,2.0,2.0,6.0,3.0,2.0,40.0,10.0,0.0,40.0,0.0,10.0,8.0,8.0,7.0,7.0,6.0,1.0,0.0,0.0,,30.0,10.0,10.0,30.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10526315789473684,0.5789473684210527,0.10526315789473684,0.21052631578947367,0.0,48
10.0,1.0,20.0,2.0,2.0,19.0,10.0,10.0,10.105263157894736,30.0,0.3157894736842105,-0.04111111111111111,0.21052631578947367,24.42105263157895,2.4210526315789473,22.444444444444443,16.27777777777778,24.11111111111111,14.88888888888889,12.666666666666666,9.61111111111111,0.42105263157894735,6.315789473684211,7.055555555555555,7.5,6.973684210526316,7.055555555555555,5.9411764705882355,6.421052631578948,4.947368421052632,1.894736842105263,25.0,8.0,4.0,1.0,3.0,1.0,3.0,2.0,7.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,6.0,4.0,20.0,20.0,20.0,20.0,5.0,15.0,30.0,15.0,15.0,15.0,15.0,10.0,7.0,10.0,10.0,10.0,8.0,0.7368421052631579,7.473684210526316,7.631578947368421,7.526315789473684,6.7368421052631575,6.947368421052632,4.866666666666666,7.105263157894737,4.947368421052632,2.0,4.0,6.0,3.0,3.0,30.0,15.0,15.0,25.0,5.0,10.0,7.0,6.0,8.0,8.0,7.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10526315789473684,0.5789473684210527,0.10526315789473684,0.21052631578947367,0.0,49
11.0,1.0,22.0,2.0,2.0,19.0,10.0,10.0,10.105263157894736,30.0,0.21052631578947367,0.15000000000000002,0.10526315789473684,24.42105263157895,2.4210526315789473,22.444444444444443,16.27777777777778,24.11111111111111,14.88888888888889,12.666666666666666,9.61111111111111,0.5789473684210527,6.315789473684211,6.578947368421052,7.388888888888889,7.631578947368421,7.666666666666667,5.875,6.473684210526316,5.105263157894737,1.894736842105263,27.0,1.0,1.0,4.0,4.0,6.0,6.0,2.0,1.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,5.0,7.0,35.0,10.0,20.0,15.0,10.0,10.0,60.0,10.0,5.0,5.0,10.0,10.0,8.0,9.0,9.0,10.0,8.0,0.47368421052631576,6.5,7.833333333333333,7.666666666666667,7.285714285714286,8.25,5.333333333333333,7.305555555555555,7.125,1.8888888888888888,5.0,6.0,1.0,2.0,75.0,5.0,5.0,5.0,5.0,5.0,7.0,9.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.5789473684210527,0.10526315789473684,0.21052631578947367,0.0,50
12.0,1.0,24.0,2.0,2.0,19.0,10.0,10.0,10.105263157894736,30.0,0.05263157894736842,-0.1633333333333333,0.5789473684210527,24.42105263157895,2.4210526315789473,22.444444444444443,16.27777777777778,24.11111111111111,14.88888888888889,12.666666666666666,9.61111111111111,0.2631578947368421,5.368421052631579,4.868421052631579,6.473684210526316,4.2105263157894735,6.078947368421052,4.352941176470588,4.605263157894737,3.5,1.8421052631578947,23.0,1.0,2.0,5.0,10.0,1.0,5.0,3.0,1.0,6.0,6.0,7.0,3.0,4.0,3.0,6.0,5.0,4.0,5.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,3.0,2.0,25.0,10.0,35.0,15.0,0.0,15.0,25.0,5.0,15.0,20.0,30.0,5.0,6.0,8.0,2.0,10.0,2.0,0.2631578947368421,5.2105263157894735,6.105263157894737,6.684210526315789,4.315789473684211,4.684210526315789,3.4210526315789473,5.421052631578948,4.578947368421052,1.8421052631578947,1.0,5.0,1.0,2.0,40.0,5.0,10.0,5.0,10.0,30.0,6.0,9.0,10.0,3.0,2.0,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10526315789473684,0.5789473684210527,0.10526315789473684,0.21052631578947367,0.0,51
