id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,race,imprace,imprelig,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s,satis_2,length,numdat_2,attr7_2,sinc7_2,intel7_2,fun7_2,amb7_2,shar7_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr4_2,sinc4_2,intel4_2,fun4_2,amb4_2,shar4_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,attr5_2,sinc5_2,intel5_2,fun5_2,amb5_2,you_call,them_cal,date_3,numdat_3,num_in_3,attr1_3,sinc1_3,intel1_3,fun1_3,amb1_3,shar1_3,attr7_3,sinc7_3,intel7_3,fun7_3,amb7_3,shar7_3,attr4_3,sinc4_3,intel4_3,fun4_3,amb4_3,shar4_3,attr2_3,sinc2_3,intel2_3,fun2_3,amb2_3,shar2_3,attr3_3,sinc3_3,intel3_3,fun3_3,amb3_3,attr5_3,sinc5_3,intel5_3,fun5_3,amb5_3,lawyer_c,academic_c,psychologist_c,doctor/med_c,engineer_c,creative_art/entertain_c,business/entrepreur,real_estate_c,international/human_affairs_c,undecided,speech_pathology_c,undecided,politics_c,sports/athletics_c,other_c,journalism_c,architecture_c,other,law,math,social science/psych,med/biotech,engineering,english/journalism,"history, religion, philosophy","business, econ, finance",education,"bio, chem, physics",social work,undecided,"poli-sci, inter affairs",film,fine arts,languages,architect,other,field_not_submitted,black,caucasian,latino,asian,other,black_o,caucasian_o,latino_o,asian_o,other_o,iid
3.0,0.0,5.0,2.0,11.0,21.0,12.0,12.0,11.0,11.0,283.0,0.0,0.2866666666666666,0.5714285714285714,26.238095238095237,2.5714285714285716,26.857142857142858,18.428571428571427,19.523809523809526,16.285714285714285,7.904761904761905,11.0,0.42857142857142855,5.809523809523809,7.1,7.9,6.25,6.75,5.526315789473684,5.857142857142857,4.857142857142857,2.0,22.0,7.0,2.0,8.0,3.0,2.0,6.0,2.0,2.0,8.0,2.0,6.0,10.0,9.0,9.0,8.0,1.0,7.0,9.0,8.0,9.0,9.0,7.0,7.0,7.0,8.0,6.0,,25.0,7.0,25.0,25.0,8.0,10.0,25.0,10.0,15.0,15.0,15.0,20.0,30.0,15.0,10.0,25.0,10.0,10.0,8.0,7.0,8.0,10.0,8.0,7.0,6.0,10.0,9.0,9.0,0.14285714285714285,6.0,5.571428571428571,5.857142857142857,4.428571428571429,5.238095238095238,2.9523809523809526,4.523809523809524,4.333333333333333,0.0,2.0,25.0,10.0,25.0,25.0,8.0,7.0,8.0,7.0,10.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09523809523809523,0.5714285714285714,0.09523809523809523,0.19047619047619047,0.047619047619047616,254
4.0,0.0,7.0,2.0,11.0,21.0,13.0,13.0,11.0,11.0,283.0,0.0,0.05333333333333335,0.19047619047619047,26.238095238095237,2.5714285714285716,26.857142857142858,18.428571428571427,19.523809523809526,16.285714285714285,7.904761904761905,11.0,0.3333333333333333,5.714285714285714,6.2,6.05,5.0,5.55,5.157894736842105,5.190476190476191,3.7142857142857144,2.0,26.0,10.0,4.0,3.0,1.0,1.0,7.0,3.0,4.0,6.0,8.0,9.0,6.0,6.0,6.0,4.0,2.0,5.0,6.0,4.0,7.0,7.0,8.0,8.0,9.0,1.0,6.0,,16.67000000000001,16.67000000000001,16.67000000000001,16.67000000000001,16.67000000000001,16.67000000000001,50.0,10.0,10.0,10.0,10.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,6.0,8.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,5.857142857142857,6.190476190476191,6.333333333333333,5.9523809523809526,6.238095238095238,5.666666666666667,5.9523809523809526,5.619047619047619,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,6.0,6.0,6.0,6.0,6.0,5.0,1.0,2.0,,,,,,,20.0,20.0,20.0,20.0,20.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09523809523809523,0.5714285714285714,0.09523809523809523,0.19047619047619047,0.047619047619047616,255
5.0,0.0,9.0,2.0,11.0,21.0,7.0,7.0,11.0,11.0,283.0,0.14285714285714285,0.04619047619047617,0.19047619047619047,26.238095238095237,2.5714285714285716,26.857142857142858,18.428571428571427,19.523809523809526,16.285714285714285,7.904761904761905,11.0,0.7619047619047619,6.571428571428571,7.2,7.55,6.333333333333333,6.894736842105263,6.052631578947368,6.333333333333333,4.857142857142857,1.9523809523809523,24.0,4.0,4.0,6.0,5.0,2.0,6.0,4.0,4.0,5.0,3.0,6.0,7.0,6.0,5.0,6.0,5.0,5.0,5.0,8.0,6.0,8.0,8.0,8.0,9.0,3.0,6.0,,15.0,25.0,20.0,20.0,10.0,10.0,20.0,15.0,15.0,20.0,10.0,20.0,30.0,10.0,20.0,25.0,5.0,10.0,6.0,9.0,6.0,8.0,6.0,7.0,7.0,8.0,6.0,7.0,0.14285714285714285,6.095238095238095,6.476190476190476,6.523809523809524,5.476190476190476,5.857142857142857,5.190476190476191,5.904761904761905,6.238095238095238,0.047619047619047616,2.0,20.0,25.0,20.0,10.0,10.0,15.0,7.0,8.0,8.0,7.0,7.0,5.0,1.0,3.0,,,,,,,20.0,20.0,20.0,20.0,10.0,10.0,25.0,15.0,15.0,20.0,15.0,10.0,35.0,10.0,15.0,20.0,5.0,15.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09523809523809523,0.5714285714285714,0.09523809523809523,0.19047619047619047,0.047619047619047616,256
6.0,0.0,11.0,2.0,11.0,21.0,11.0,11.0,11.0,11.0,283.0,0.0,0.47666666666666674,0.5714285714285714,26.238095238095237,2.5714285714285716,26.857142857142858,18.428571428571427,19.523809523809526,16.285714285714285,7.904761904761905,11.0,0.5238095238095238,6.857142857142857,7.0,6.7,6.45,6.5,6.2105263157894735,6.333333333333333,4.761904761904762,2.0,24.0,9.0,2.0,5.0,6.0,2.0,5.0,1.0,2.0,7.0,1.0,6.0,9.0,10.0,10.0,10.0,3.0,4.0,10.0,2.0,5.0,10.0,10.0,10.0,4.0,10.0,3.0,,22.0,14.0,30.0,10.0,14.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,7.0,9.0,7.0,9.0,10.0,6.0,9.0,9.0,7.0,10.0,0.0,4.571428571428571,6.095238095238095,6.904761904761905,6.190476190476191,7.0,4.904761904761905,4.714285714285714,2.5714285714285716,0.0,0.0,15.0,10.0,40.0,5.0,15.0,15.0,5.0,9.0,8.0,8.0,10.0,2.0,3.0,2.0,,,,,,,30.0,10.0,30.0,10.0,10.0,10.0,40.0,10.0,20.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,7.0,8.0,8.0,7.0,10.0,5.0,6.0,6.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09523809523809523,0.5714285714285714,0.09523809523809523,0.19047619047619047,0.047619047619047616,257
7.0,0.0,13.0,2.0,11.0,21.0,5.0,5.0,11.0,11.0,283.0,0.3333333333333333,0.27809523809523806,0.047619047619047616,26.238095238095237,2.5714285714285716,26.857142857142858,18.428571428571427,19.523809523809526,16.285714285714285,7.904761904761905,11.0,0.6666666666666666,6.904761904761905,7.25,7.190476190476191,6.9,6.555555555555555,5.611111111111111,6.785714285714286,4.666666666666667,2.0,25.0,9.0,6.0,1.0,10.0,1.0,6.0,1.0,2.0,9.0,6.0,7.0,7.0,8.0,3.0,10.0,4.0,1.0,10.0,3.0,8.0,5.0,2.0,6.0,6.0,2.0,6.0,,7.0,35.0,20.0,20.0,5.0,13.0,18.0,13.0,14.0,10.0,33.0,12.0,50.0,8.0,9.0,17.0,5.0,11.0,6.0,10.0,8.0,9.0,5.0,6.0,10.0,8.0,7.0,6.0,0.47619047619047616,6.0,7.095238095238095,8.523809523809524,5.190476190476191,5.2105263157894735,4.857142857142857,5.714285714285714,5.0,0.0,5.0,6.0,38.0,16.0,14.0,5.0,21.0,8.0,10.0,9.0,9.0,4.0,8.0,3.0,2.0,,,,,,,13.0,29.0,12.0,18.0,8.0,20.0,23.0,5.0,10.0,15.0,27.0,20.0,40.0,2.0,12.0,18.0,5.0,23.0,7.0,10.0,9.0,8.0,4.0,6.0,10.0,8.0,9.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09523809523809523,0.5714285714285714,0.09523809523809523,0.19047619047619047,0.047619047619047616,258
8.0,0.0,15.0,2.0,11.0,21.0,1.0,1.0,11.0,11.0,283.0,0.047619047619047616,0.3119047619047619,0.5714285714285714,26.238095238095237,2.5714285714285716,26.857142857142858,18.428571428571427,19.523809523809526,16.285714285714285,7.904761904761905,11.0,0.3333333333333333,6.55,6.052631578947368,7.4,5.842105263157895,6.833333333333333,5.875,5.8,4.6,1.8,25.0,10.0,2.0,2.0,2.0,2.0,7.0,1.0,2.0,8.0,3.0,7.0,8.0,7.0,7.0,4.0,2.0,7.0,8.0,6.0,7.0,7.0,5.0,7.0,5.0,6.0,5.0,,15.0,18.0,19.0,19.0,17.0,12.0,15.0,17.0,16.0,18.0,17.0,17.0,17.0,18.0,16.0,18.0,13.0,18.0,7.0,9.0,8.0,8.0,9.0,7.0,6.0,8.0,8.0,9.0,0.19047619047619047,6.428571428571429,6.619047619047619,8.047619047619047,5.9523809523809526,6.5,4.095238095238095,6.380952380952381,4.428571428571429,0.2857142857142857,2.0,17.0,18.0,18.0,16.0,15.0,12.0,,,,,,5.0,1.0,2.0,,,,,,,17.0,18.0,19.0,18.0,16.0,12.0,17.0,18.0,15.0,18.0,16.0,16.0,18.0,18.0,15.0,18.0,14.0,17.0,7.0,8.0,8.0,7.0,8.0,7.0,4.0,8.0,7.0,8.0,0.0,0.0,0.0,,,17.0,18.0,18.0,18.0,17.0,12.0,18.0,18.0,15.0,18.0,17.0,14.0,18.0,18.0,17.0,18.0,13.0,16.0,18.0,16.0,16.0,18.0,14.0,18.0,7.0,9.0,7.0,8.0,9.0,7.0,4.0,7.0,7.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09523809523809523,0.5714285714285714,0.09523809523809523,0.19047619047619047,0.047619047619047616,259
9.0,0.0,17.0,2.0,11.0,21.0,8.0,8.0,11.0,11.0,283.0,0.2857142857142857,0.3947619047619048,0.19047619047619047,26.238095238095237,2.5714285714285716,26.857142857142858,18.428571428571427,19.523809523809526,16.285714285714285,7.904761904761905,11.0,0.47619047619047616,5.619047619047619,6.85,7.55,6.0,6.833333333333333,5.7894736842105265,6.190476190476191,4.857142857142857,1.8095238095238095,27.0,10.0,4.0,4.0,4.0,2.0,7.0,3.0,2.0,9.0,6.0,7.0,9.0,5.0,5.0,6.0,2.0,3.0,9.0,6.0,7.0,7.0,9.0,9.0,5.0,3.0,6.0,,19.0,20.0,19.0,14.0,13.0,15.0,25.0,10.0,20.0,20.0,15.0,10.0,19.0,20.0,19.0,14.0,13.0,15.0,6.0,9.0,7.0,9.0,6.0,6.0,9.0,9.0,7.0,9.0,0.5714285714285714,6.428571428571429,7.714285714285714,7.619047619047619,7.095238095238095,7.523809523809524,5.266666666666667,6.571428571428571,5.285714285714286,0.23809523809523808,4.0,17.0,18.0,18.0,14.0,17.0,16.0,7.0,8.0,9.0,6.0,6.0,6.0,3.0,3.0,,,,,,,19.0,17.0,19.0,15.0,15.0,15.0,25.0,10.0,18.0,19.0,18.0,10.0,19.0,17.0,19.0,15.0,15.0,15.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,10.0,7.0,9.0,0.0,1.0,0.0,,1.0,18.0,16.0,18.0,16.0,16.0,16.0,25.0,8.0,25.0,18.0,14.0,10.0,25.0,5.0,25.0,20.0,15.0,5.0,25.0,5.0,25.0,20.0,15.0,5.0,7.0,6.0,8.0,6.0,6.0,7.0,7.0,9.0,6.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09523809523809523,0.5714285714285714,0.09523809523809523,0.19047619047619047,0.047619047619047616,260
10.0,0.0,19.0,2.0,11.0,21.0,3.0,3.0,11.0,11.0,283.0,0.23809523809523808,0.35,0.19047619047619047,26.238095238095237,2.5714285714285716,26.857142857142858,18.428571428571427,19.523809523809526,16.285714285714285,7.904761904761905,11.0,0.42857142857142855,5.285714285714286,6.35,7.190476190476191,5.55,5.842105263157895,5.473684210526316,5.666666666666667,4.190476190476191,1.8095238095238095,26.0,10.0,4.0,1.0,4.0,1.0,7.0,2.0,2.0,6.0,4.0,3.0,9.0,9.0,8.0,3.0,5.0,8.0,9.0,2.0,9.0,9.0,9.0,9.0,4.0,6.0,3.0,,15.0,20.0,20.0,20.0,15.0,10.0,30.0,15.0,15.0,20.0,10.0,10.0,45.0,10.0,10.0,20.0,5.0,10.0,5.0,8.0,7.0,7.0,8.0,5.0,8.0,8.0,6.0,9.0,0.42857142857142855,5.761904761904762,6.857142857142857,7.333333333333333,6.666666666666667,6.571428571428571,5.428571428571429,6.380952380952381,5.428571428571429,0.19047619047619047,4.0,25.0,10.0,20.0,20.0,5.0,20.0,5.0,8.0,8.0,7.0,8.0,3.0,1.0,3.0,,,,,,,30.0,20.0,20.0,15.0,10.0,5.0,50.0,15.0,10.0,10.0,5.0,10.0,50.0,10.0,10.0,15.0,5.0,10.0,5.0,8.0,8.0,7.0,8.0,5.0,7.0,8.0,7.0,7.0,0.0,2.0,0.0,2.0,,25.0,30.0,25.0,5.0,10.0,5.0,20.0,30.0,20.0,10.0,15.0,5.0,45.0,20.0,10.0,10.0,5.0,10.0,40.0,10.0,10.0,25.0,5.0,10.0,6.0,8.0,8.0,7.0,8.0,6.0,8.0,8.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09523809523809523,0.5714285714285714,0.09523809523809523,0.19047619047619047,0.047619047619047616,261
11.0,0.0,21.0,2.0,11.0,21.0,17.0,17.0,11.0,11.0,283.0,0.0,0.33238095238095233,0.5714285714285714,26.238095238095237,2.5714285714285716,26.857142857142858,18.428571428571427,19.523809523809526,16.285714285714285,7.904761904761905,11.0,0.42857142857142855,5.380952380952381,7.45,7.6,5.904761904761905,6.055555555555555,5.333333333333333,5.857142857142857,4.904761904761905,1.9523809523809523,29.0,3.0,2.0,1.0,10.0,6.0,6.0,3.0,10.0,9.0,9.0,8.0,7.0,7.0,3.0,7.0,1.0,3.0,10.0,4.0,1.0,7.0,5.0,8.0,1.0,1.0,1.0,,10.0,40.0,20.0,20.0,0.0,10.0,17.0,17.0,17.0,17.0,16.0,16.0,20.0,10.0,10.0,20.0,10.0,30.0,6.0,10.0,5.0,9.0,3.0,6.0,10.0,9.0,4.0,5.0,0.09523809523809523,7.190476190476191,7.761904761904762,8.0,7.095238095238095,7.0476190476190474,5.380952380952381,7.095238095238095,4.095238095238095,0.0,1.0,10.0,30.0,10.0,10.0,10.0,30.0,6.0,9.0,9.0,5.0,3.0,7.0,3.0,2.0,,,,,,,10.0,30.0,10.0,10.0,10.0,30.0,17.0,16.0,16.0,17.0,17.0,17.0,30.0,10.0,10.0,20.0,10.0,20.0,6.0,9.0,9.0,6.0,3.0,7.0,9.0,10.0,6.0,5.0,0.0,0.0,0.0,0.0,,10.0,30.0,20.0,15.0,5.0,20.0,20.0,30.0,10.0,10.0,20.0,10.0,17.0,16.0,16.0,17.0,17.0,17.0,20.0,20.0,10.0,20.0,5.0,25.0,6.0,9.0,9.0,5.0,3.0,7.0,9.0,10.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09523809523809523,0.5714285714285714,0.09523809523809523,0.19047619047619047,0.047619047619047616,262
12.0,0.0,23.0,2.0,11.0,21.0,14.0,14.0,11.0,11.0,283.0,0.2857142857142857,0.21666666666666662,0.09523809523809523,26.238095238095237,2.5714285714285716,26.857142857142858,18.428571428571427,19.523809523809526,16.285714285714285,7.904761904761905,11.0,0.6666666666666666,5.857142857142857,7.142857142857143,7.55,7.285714285714286,6.421052631578948,5.7894736842105265,6.809523809523809,5.0476190476190474,2.0,26.0,3.0,1.0,9.0,10.0,1.0,6.0,2.0,10.0,1.0,1.0,1.0,5.0,7.0,7.0,7.0,1.0,3.0,9.0,4.0,7.0,7.0,7.0,8.0,9.0,6.0,1.0,,20.0,20.0,20.0,10.0,20.0,10.0,10.0,30.0,30.0,5.0,20.0,5.0,50.0,30.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,5.0,8.0,7.0,10.0,9.0,8.0,0.38095238095238093,6.85,9.0,8.75,7.85,8.25,4.6,7.7,3.65,0.0,2.0,,,,,,,,,,,,5.0,3.0,2.0,,,,,,,20.0,20.0,20.0,20.0,10.0,10.0,10.0,30.0,10.0,10.0,30.0,10.0,36.36000000000001,18.180000000000003,9.090000000000002,18.180000000000003,4.549999999999999,13.639999999999995,8.0,8.0,8.0,10.0,6.0,8.0,8.0,9.0,10.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.5714285714285714,0.09523809523809523,0.19047619047619047,0.047619047619047616,263
13.0,0.0,25.0,2.0,11.0,21.0,15.0,15.0,11.0,11.0,283.0,0.19047619047619047,0.3271428571428571,0.5714285714285714,26.238095238095237,2.5714285714285716,26.857142857142858,18.428571428571427,19.523809523809526,16.285714285714285,7.904761904761905,11.0,0.6190476190476191,6.095238095238095,6.9,7.15,6.3,6.277777777777778,5.777777777777778,6.095238095238095,4.761904761904762,1.95,26.0,6.0,2.0,1.0,3.0,1.0,6.0,2.0,2.0,7.0,1.0,7.0,5.0,7.0,8.0,6.0,1.0,5.0,9.0,7.0,4.0,8.0,2.0,6.0,2.0,1.0,3.0,,15.0,15.0,25.0,20.0,5.0,20.0,30.0,10.0,10.0,20.0,15.0,15.0,30.0,10.0,10.0,20.0,10.0,20.0,8.0,7.0,8.0,9.0,5.0,8.0,7.0,9.0,8.0,6.0,0.3333333333333333,5.0476190476190474,6.523809523809524,6.9523809523809526,5.904761904761905,6.238095238095238,5.285714285714286,5.333333333333333,4.761904761904762,0.19047619047619047,2.0,20.0,15.0,25.0,20.0,10.0,15.0,8.0,8.0,9.0,8.0,6.0,5.0,3.0,3.0,,,,,,,15.0,20.0,25.0,20.0,10.0,25.0,25.0,20.0,15.0,20.0,20.0,20.0,21.740000000000006,13.039999999999996,17.389999999999993,17.389999999999993,13.039999999999996,17.389999999999993,7.0,8.0,8.0,9.0,7.0,7.0,8.0,7.0,9.0,6.0,0.0,4.0,1.0,3.0,1.0,15.0,20.0,25.0,20.0,10.0,10.0,25.0,15.0,25.0,20.0,10.0,15.0,25.0,20.0,20.0,20.0,15.0,20.0,25.0,15.0,20.0,25.0,15.0,20.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,8.0,8.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09523809523809523,0.5714285714285714,0.09523809523809523,0.19047619047619047,0.047619047619047616,264
14.0,0.0,27.0,2.0,11.0,21.0,19.0,19.0,11.0,11.0,283.0,0.047619047619047616,0.24904761904761902,0.5714285714285714,26.238095238095237,2.5714285714285716,26.857142857142858,18.428571428571427,19.523809523809526,16.285714285714285,7.904761904761905,11.0,0.3333333333333333,5.0,6.476190476190476,6.95,3.85,5.45,4.45,4.9523809523809526,3.8095238095238093,2.0,32.0,1.0,2.0,3.0,3.0,4.0,5.0,2.0,2.0,2.0,9.0,8.0,8.0,7.0,8.0,2.0,1.0,2.0,10.0,6.0,7.0,10.0,8.0,9.0,2.0,1.0,3.0,,15.0,5.0,45.0,10.0,15.0,10.0,40.0,5.0,20.0,15.0,2.0,18.0,68.0,5.0,10.0,10.0,2.0,5.0,7.0,9.0,7.0,10.0,10.0,6.0,10.0,10.0,4.0,7.0,0.14285714285714285,6.7,6.6,7.55,4.6,6.15,4.1,7.05,2.15,0.0,0.0,45.0,10.0,10.0,15.0,10.0,10.0,3.0,3.0,9.0,3.0,9.0,2.0,1.0,2.0,,,,,,,50.0,1.0,19.0,1.0,9.0,10.0,60.0,2.0,10.0,10.0,3.0,15.0,60.0,2.0,10.0,10.0,3.0,15.0,4.0,7.0,9.0,4.0,10.0,4.0,5.0,10.0,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09523809523809523,0.5714285714285714,0.09523809523809523,0.19047619047619047,0.047619047619047616,265
15.0,0.0,29.0,2.0,11.0,21.0,10.0,10.0,11.0,11.0,283.0,0.19047619047619047,0.34761904761904766,0.5714285714285714,26.238095238095237,2.5714285714285716,26.857142857142858,18.428571428571427,19.523809523809526,16.285714285714285,7.904761904761905,11.0,0.8095238095238095,7.357142857142857,7.875,7.775,7.075,6.25,6.305555555555555,7.0,5.476190476190476,2.0,28.0,16.0,2.0,2.0,2.0,2.0,7.0,3.0,10.0,5.0,4.0,5.0,4.0,7.0,8.0,8.0,1.0,6.0,5.0,1.0,4.0,10.0,6.0,7.0,2.0,6.0,4.0,,25.0,20.0,20.0,25.0,0.0,10.0,30.0,10.0,10.0,20.0,20.0,10.0,39.0,20.0,15.0,20.0,0.0,6.0,8.0,8.0,7.0,7.0,4.0,7.0,7.0,7.0,7.0,5.0,0.23809523809523808,4.666666666666667,6.428571428571429,7.238095238095238,4.714285714285714,5.166666666666667,2.230769230769231,4.3,5.0476190476190474,0.0,4.0,30.0,25.0,20.0,25.0,0.0,0.0,8.0,5.0,8.0,9.0,4.0,4.0,3.0,2.0,,,,,,,30.0,20.0,15.0,20.0,0.0,15.0,30.0,15.0,20.0,15.0,10.0,10.0,45.0,15.0,10.0,10.0,10.0,10.0,8.0,8.0,7.0,8.0,4.0,8.0,8.0,6.0,9.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09523809523809523,0.5714285714285714,0.09523809523809523,0.19047619047619047,0.047619047619047616,266
